"","time","A","P","DOC","I0","SA","zmix","zmax","Pin","DOCin","V_lake","V_epi","V_ratio","Qin","kDOC","kA","lA","pA","hA","mA","decay","cA","v","rec","Permanent_Identifier"
"1",10000,38.5402910214012,7.02085017237249,0.188362536292469,32.9799706888199,2118000,11.598463897521,13.4112,10.6155698002668,3.25397049828073,18936614.4,16377031.0232997,0.86483416081492,998.663100735874,0.115056012485032,0.000935181972656244,0.339788315297038,1.91893047852508,97.0063293659412,2.6617738415054,0.000594303984281217,0.0299119779056705,0.000761500819029477,0.996117807924821,"123148133"
"2",10000,2.19821633897088,1.51578769139962,0.577337498009706,96.9747431182861,2519000,5,5,2.5033534410704,3.8697733718797,8396666.66666667,8396666.66666667,1,1304.35890410959,0.115056012485032,0.000935181972656244,0.339788315297038,1.91893047852508,97.0063293659412,2.6617738415054,0.000594303984281217,0.0299119779056705,0.000761500819029477,0.996117807924821,"123397174"
"3",10000,3.27499800161147,1.96781959957386,0.0771726179028578,49.8033097743988,155042.55,9.32595073798039,17.010277468635,2.97653967985429,2.35279417382907,1758211.19662981,963946.122393907,0.54825388681498,46.5768113201128,0.115056012485032,0.000935181972656244,0.339788315297038,1.91893047852508,97.0063293659412,2.6617738415054,0.000594303984281217,0.0299119779056705,0.000761500819029477,0.996117807924821,"{0E74B1EC-B50F-4FDC-9D1A-97A6E02DFDC1}"
"4",10000,2.55996052189362,1.91156076495105,0.0882890206550864,51.5882001686096,701010.44,11.0787967922537,17.010277468635,3.53599104087986,2.36757268838773,7949588.06187325,5177568.14267224,0.651300180886629,250.174370616666,0.115056012485032,0.000935181972656244,0.339788315297038,1.91893047852508,97.0063293659412,2.6617738415054,0.000594303984281217,0.0299119779056705,0.000761500819029477,0.996117807924821,"{B7776A61-8D79-4578-B608-F7B98CD57549}"
"5",10000,2.69571082575995,1.92165109769872,0.0922152970793683,51.5882001686096,1115191.63,11.6817549596814,17.010277468635,3.94101769835001,2.37213862585516,12646479.3713329,8684930.23649847,0.686746878833768,419.646230796735,0.115056012485032,0.000935181972656244,0.339788315297038,1.91893047852508,97.0063293659412,2.6617738415054,0.000594303984281217,0.0299119779056705,0.000761500819029477,0.996117807924821,"120019339"
"6",10000,7.0311070090484,1.25275869743039,0.150890892137228,98.6138791656494,3718000,11.9269715820532,15.2413639228741,10.6456513161398,2.96974952404115,37778260.7101639,29562986.8947159,0.782539649496416,1713.80471128205,0.115056012485032,0.000935181972656244,0.339788315297038,1.91893047852508,97.0063293659412,2.6617738415054,0.000594303984281217,0.0299119779056705,0.000761500819029477,0.996117807924821,"105233827"
"7",10000,0.00304254299448373,1.19654068477641,0.151562578357676,98.3003610992432,1961000,10.7367000130397,14.8608841391547,0.547318467139011,3.13096741907079,19428129.1979216,14036445.8170472,0.722480567946232,830.662630851803,0.115056012485032,0.000935181972656244,0.339788315297038,1.91893047852508,97.0063293659412,2.6617738415054,0.000594303984281217,0.0299119779056705,0.000761500819029477,0.996117807924821,"105233829"
"8",10000,4.59608031350689e-234,5.04723425927209,0.1969415048553,27.6534562492371,4883595.67,10.66747943,10.66747943,3.39179301183903,2.16362131743285,34730437.5694414,34730437.5694414,1,3050.57482947945,0.115056012485032,0.000935181972656244,0.339788315297038,1.91893047852508,97.0063293659412,2.6617738415054,0.000594303984281217,0.0299119779056705,0.000761500819029477,0.996117807924821,"116542403"
"9",10000,4.94065645841247e-324,4.27283206041617,0.498117421442865,12.7314066314697,288000,8.58138833673005,8.58138833673005,2.74975830543579,4.85572555728688,1647626.56065217,1647626.56065217,1,165.698630136986,0.115056012485032,0.000935181972656244,0.339788315297038,1.91893047852508,97.0063293659412,2.6617738415054,0.000594303984281217,0.0299119779056705,0.000761500819029477,0.996117807924821,"123147768"
"10",10000,42.2405528272926,9.67823911927461,0.38788612506732,32.9799706888199,790000,9.144,9.144,10.419952576378,4.19366418263605,4815840,4815840,1,430.712328767123,0.115056012485032,0.000935181972656244,0.339788315297038,1.91893047852508,97.0063293659412,2.6617738415054,0.000594303984281217,0.0299119779056705,0.000761500819029477,0.996117807924821,"123148177"
